X,Y,Shape_Leng,Shape_Area,INSIDE_X,INSIDE_Y,ID,SC,CC,TDS,Sl,DD,LD,Lf,STC,LULC,NDVI,RF,GEOL,HU,GP,SC1,CC1,TDS1,Sl1,DD1,Lf1,STC1,LULC1,Geol1
836664.6972,1703753.0004,4000,1000000,836664.6972,1703753.0004,1146,0.788708,1041.24,841.933,0.834917,0.674206,0,24,6,5,0.207913,201.606,2,1,2,-0.248992256766,5.00834092246,1.93107270523,-0.175627002305,-0.357799015409,7.79795897113,34.8726522961,3.61855512512,6.2
841664.6972,1702753.0004,4000,1000000,841664.6972,1702753.0004,1147,1.19259,1653.1,1376.54,0.270911,2.0055,0,41,6,5,0.189775,200.586,4,1,2,0.170066404443,5.23382386164,1.94609419057,-1.08051204712,0.832313597186,10.8062484749,34.8726522961,3.61855512512,204.6
854664.6972,1671753.0004,4000,1000000,854664.6972,1671753.0004,1148,2.42801,3282.03,5654.6,0.427464,1.92043,0,34,4,5,0.181975,181.666,4,1,1,0.746766254517,5.54973630884,1.97340322082,-0.750189366705,0.771591560813,9.66190378969,12.4,3.61855512512,204.6
836664.6972,1680753.0004,4000,1000000,836664.6972,1680753.0004,1149,1.03529,1182.56,1392.12,0.242477,2.43135,0,34,4,1,-0.162471,200.117,4,1,1,0.0344421295522,5.07146688031,1.9463966836,-1.15421953748,1.11855735413,9.66190378969,12.4,0,204.6
857664.6972,1706753.0004,4000,1000000,857664.6972,1706753.0004,1150,1.34503,1656.18,1325.69,0.520572,1.81609,0,24,7,5,0.238762,199.625,2,1,1,0.279518154964,5.23471099315,1.94507007385,-0.592876355844,0.695247660424,7.79795897113,51.4567256969,3.61855512512,6.2
852664.6972,1669753.0004,4000,1000000,852664.6972,1669753.0004,1152,2.42809,3336.17,5759.65,0.222889,1.47398,0,34,4,5,0.18309,181.513,4,1,3,0.746789392137,5.55701155516,1.97364688527,-1.20859555613,0.42815151912,9.66190378969,12.4,3.61855512512,204.6
860664.6972,1691753.0004,4000,1000000,860664.6972,1691753.0004,1153,4.43171,4391.98,7792.14,0.683298,1.94854,0,34,7,5,0.121563,190.566,2,1,1,1.12180241546,5.67751032247,1.97734304102,-0.359875469644,0.791802265423,9.66190378969,51.4567256969,3.61855512512,6.2
865664.6972,1694753.0004,4000,1000000,865664.6972,1694753.0004,1154,2.26216,2233.92,3327.56,0.612675,1.76862,0,34,6,5,0.0900406,191.232,4,1,1,0.696439661478,5.37519698081,1.96532894601,-0.455618234328,0.659789476023,9.66190378969,34.8726522961,3.61855512512,204.6
836664.6972,1685753.0004,4000,1000000,836664.6972,1685753.0004,1155,0.754253,888.535,865.374,0.623706,1.29281,0,26.6668,8.90999,7,0.331305,201.32,4,1,1,-0.298550814826,4.9285453376,1.93201265708,-0.440171559232,0.274036027178,8.32798132169,94.3879368895,5.2913319755,204.6
860664.6972,1709753.0004,4000,1000000,860664.6972,1709753.0004,1156,1.49501,1871.16,1328.19,0.535669,1.45404,0,41,9,5,0.24498,200.414,4,1,1,0.371457296827,5.29251541337,1.94512179443,-0.569271803982,0.411671661323,10.8062484749,96.8,3.61855512512,204.6
832664.6972,1697753.0004,4000,1000000,832664.6972,1697753.0004,1157,0.742166,894.273,929.978,0.716698,0.924939,0,24,6,5,0.151959,198.097,2,1,1,-0.3166934954,4.93180883336,1.93441664166,-0.316998139382,-0.0765250438182,7.79795897113,34.8726522961,3.61855512512,6.2
812740.966175061,1687821.96850048,3773.94840879,877330.333104,812718.742584,1687716.94705,1158,0.839966,932.694,738.924,0.812096,0.0566461,0,41,8.33894,5,0.178686,206.615,1,1,1,-0.180620447399,4.95308392282,1.9264250279,-0.20177175029,-1.52399117161,10.8062484749,79.9224728662,3.61855512512,0
883664.6972,1712753.0004,4000,1000000,883664.6972,1712753.0004,1159,2.168,4661.98,1346.28,1.84309,0.661424,0,24,4.09001,11,0.310799,199.355,2,1,2,0.665505986336,5.70322156625,1.94549174312,0.671115161754,-0.373440463814,7.79795897113,13.132279525,8.5052531824,6.2
863664.6972,1704753.0004,4000,1000000,863664.6972,1704753.0004,1160,1.2232,1362.13,1197.78,0.692884,0.541775,0,24,6,5,0.239459,197.828,2,1,1,0.19356603526,5.14065041051,1.94221149467,-0.347421978227,-0.527892683023,7.79795897113,34.8726522961,3.61855512512,6.2
830664.6972,1672753.0004,4000,1000000,830664.6972,1672753.0004,1161,0.86228,976.489,1257.2,0.446563,2.88285,0,42,7,5,0.19753,200.669,4,1,1,-0.152654457487,4.97618933153,1.94359367337,-0.716093220213,1.39579147282,10.9614813968,51.4567256969,3.61855512512,204.6
837664.6972,1678753.0004,4000,1000000,837664.6972,1678753.0004,1162,1.11105,1251.01,1611.32,0.940371,2.15067,0,34,6,5,0.197124,198.209,4,1,1,0.103118487345,5.09912166149,1.95017594113,-0.0609173113386,0.933032595506,9.66190378969,34.8726522961,3.61855512512,204.6
842664.6972,1717705.65315053,4054.03519395,979204.953399,842660.041968,1717743.11915,1163,1.13774,1085.79,955.139,1.49571,0.472362,0.447112,34,6.28612,5,0.253652,207.63,2,1,2,0.125769961009,5.02921001474,1.93528622842,0.427923292415,-0.625428049652,9.66190378969,39.2293226027,3.61855512512,6.2
819664.6972,1672753.0004,4000,1000000,819664.6972,1672753.0004,1164,0.798212,912.894,775.786,0.836535,1.47188,0,24,9,5,0.231895,211.232,3,1,1,-0.235852690315,4.94224293286,1.92819428291,-0.173792470296,0.426421199303,7.79795897113,96.8,3.61855512512,48.4
846664.6972,1684753.0004,4000,1000000,846664.6972,1684753.0004,1165,2.06231,2133.03,2852.31,0.196324,1.81669,0,34,4.09001,5,0.180969,196.95,4,1,1,0.628462940552,5.35377429664,1.96255174125,-1.28796858206,0.695692837182,9.66190378969,13.132279525,3.61855512512,204.6
862664.6972,1692753.0004,4000,1000000,862664.6972,1692753.0004,1166,3.21373,3189.95,5262.55,0.278693,2.00392,0,34,7,5,0.155387,190.702,4,1,1,0.932757325115,5.53705419517,1.97243030979,-1.06129026749,0.831197681744,9.66190378969,51.4567256969,3.61855512512,204.6
840664.6972,1682753.0004,4000,1000000,840664.6972,1682753.0004,1167,1.1093,1202.08,1566.03,0.562567,0.572531,0,24,0.120016,1,-0.0971675,198.859,4,1,1,0.101606708449,5.07952913699,1.94946061499,-0.528345252454,-0.486684454744,7.79795897113,-0.398004012247,0,204.6
821664.6972,1681753.0004,4000,1000000,821664.6972,1681753.0004,1168,0.807516,921.838,775.643,0.406016,1.68728,0,34,7.29394,5,0.263297,205.54,3,1,1,-0.22320012774,4.94717172332,1.9281876638,-0.78977508685,0.597906895068,9.66190378969,57.0732117837,3.61855512512,48.4
836664.6972,1694753.0004,4000,1000000,836664.6972,1694753.0004,1169,0.710648,889.474,656.444,0.816218,1.3874,0,24,9,5,0.307925,196.975,2,1,1,-0.366013246635,4.92908099025,1.92193952959,-0.197011664221,0.355758927471,7.79795897113,96.8,3.61855512512,6.2
881664.6972,1715753.0004,4000,1000000,881664.6972,1715753.0004,1170,3.40159,7351.5,1721.51,0.540929,0.616775,0,34,6.03,5,0.210513,200.879,4,1,2,0.967970186981,5.89453452906,1.95179687221,-0.561157140447,-0.429299549559,9.66190378969,35.315218339,3.61855512512,204.6
845664.6972,1712753.0004,4000,1000000,845664.6972,1712753.0004,1171,1.63598,2234.93,1538.75,1.89818,0.856216,0,24,8.4823,5,0.238601,204.425,2,1,2,0.446811554452,5.37540602747,1.94901458452,0.706653630881,-0.149361176856,7.79795897113,83.4193015035,3.61855512512,6.2
832664.6972,1684753.0004,4000,1000000,832664.6972,1684753.0004,1172,0.733924,839.815,809.929,1.36406,0.696085,0,24,9,9.52848,0.286447,202.602,2.5,1,1,-0.329303777891,4.8998654091,1.92972408375,0.325383441927,-0.331365856521,7.79795897113,96.8,7.33931750072,19.33125
868664.6972,1710753.0004,4000,1000000,868664.6972,1710753.0004,1173,2.9149,5388.48,1699.37,0.567488,2.33325,0,34,6,5,0.217744,197.768,4,1,1,0.870364259973,5.7650004099,1.95148388434,-0.521006741118,1.05499593831,9.66190378969,34.8726522961,3.61855512512,204.6
864664.6972,1711753.0004,4000,1000000,864664.6972,1711753.0004,1174,1.33736,1628.34,1236.69,0.533289,0.831511,0,41,4,1,0.101414,200.597,4,1,1,0.274432996927,5.22662568632,1.94312785854,-0.572961821062,-0.176255477694,10.8062484749,12.4,0,204.6
845664.6972,1683753.0004,4000,1000000,845664.6972,1683753.0004,1175,1.90282,1982.63,2742.98,0.513561,2.25628,0,24,4,5,0.197023,196.959,4,1,1,0.567226659998,5.31967692702,1.9618127243,-0.604001386428,1.00418371301,7.79795897113,12.4,3.61855512512,204.6
863664.6972,1692753.0004,4000,1000000,863664.6972,1692753.0004,1176,2.84954,2826.63,4540.93,0.382033,2.50316,0,24,4,5,0.0745136,190.541,4,1,1,0.855514282743,5.48276062141,1.97032043143,-0.835813155228,1.16427558841,7.79795897113,12.4,3.61855512512,204.6
857664.6972,1707753.0004,4000,1000000,857664.6972,1707753.0004,1177,1.30517,1584.63,1243.36,1.99388,0.756486,0,24,7,5,0.327054,200.056,2,1,1,0.252637304188,5.21361958814,1.94328060988,0.766710054782,-0.260475928732,7.79795897113,51.4567256969,3.61855512512,6.2
865664.6972,1697753.0004,4000,1000000,865664.6972,1697753.0004,1178,2.0219,2011.27,2803.5,0.424187,0.639844,0,34,6,5,0.141681,192.61,2,1,1,0.613589760844,5.32638469328,1.96222715336,-0.756146208219,-0.40019501146,9.66190378969,34.8726522961,3.61855512512,6.2
848664.6972,1694753.0004,4000,1000000,848664.6972,1694753.0004,1179,1.15016,1344.23,1422.92,0.891646,0.993919,0,24,9,5,0.201626,194.517,2,1,1,0.136058572767,5.13421805835,1.9469799971,-0.11273555506,-0.00609025787953,7.79795897113,96.8,3.61855512512,6.2
852664.6972,1691753.0004,4000,1000000,852664.6972,1691753.0004,1180,2.37832,2399.07,3240.62,1.98445,0.731627,0,24,6.00441,5,0.287744,192.406,2,1,1,0.73220502518,5.40806526562,1.96486694352,0.760883055683,-0.289296065992,7.79795897113,34.9374984383,3.61855512512,6.2
833664.6972,1700753.0004,4000,1000000,833664.6972,1700753.0004,1182,1.11204,1574.54,1083.08,0.840548,2.08787,0,34,6,5,0.208964,198.735,2,1,1,0.103972278991,5.21056118949,1.93922853074,-0.16925302616,0.889892650313,9.66190378969,34.8726522961,3.61855512512,6.2
832664.6972,1694427.1669505,2776.21592537,382316.009305,832644.620988,1694445.16421,1183,0.555845,578.644,652.445,0.642271,0.139336,0,24,6,5,0.241702,197.522,2,1,1,-0.661975644284,4.70630572611,1.92170067113,-0.41460122576,-1.25344523348,7.79795897113,34.8726522961,3.61855512512,6.2
850664.6972,1668753.0004,4000,1000000,850664.6972,1668753.0004,1184,2.23443,2971.16,5145.84,0.607028,0.942878,0,24,4,7,0.318885,182.815,2.5,2,1,0.687519672834,5.50523078879,1.97211941622,-0.463601177593,-0.0579618872032,7.79795897113,12.4,5.2913319755,19.33125
856664.6972,1715753.0004,4000,1000000,856664.6972,1715753.0004,1185,1.18852,1378.63,1142.41,0.330779,2.06938,0,24,6,5,0.244229,203.696,4,1,1,0.166878167926,5.1464978386,1.94082762633,-0.941449305108,0.877067983164,7.79795897113,34.8726522961,3.61855512512,204.6
849664.6972,1674753.0004,4000,1000000,849664.6972,1674753.0004,1186,0.833076,660.113,1789.23,0.397867,0.609132,0,41,6,5,0.243029,189.366,4,1,1,-0.189466625754,4.77557892134,1.95271788311,-0.805199159953,-0.439061830996,10.8062484749,34.8726522961,3.61855512512,204.6
817664.6972,1679753.0004,4000,1000000,817664.6972,1679753.0004,1187,0.813874,923.426,763.426,0.341415,1.27127,0,24,9,11,0.224955,207.002,3,1,1,-0.214670586915,4.9480413297,1.92761534395,-0.918631454273,0.255012227636,7.79795897113,96.8,8.5052531824,48.4
847664.6972,1686753.0004,4000,1000000,847664.6972,1686753.0004,1188,2.18416,2247.98,2884.03,0.116739,1.80994,0,34,4,6.50949,0.217208,197.412,4,1,1,0.670947255576,5.37809775153,1.96275824775,-1.58331123398,0.690680196907,9.66190378969,12.4,4.88610582955,204.6
841664.6972,1716753.0004,4000,1000000,841664.6972,1716753.0004,1189,1.41453,1425.07,1085.27,1.21628,0.76732,0.379049,34,7,5,0.214341,207.266,2,1,2,0.323818375361,5.1625511951,1.9392898798,0.201661742314,-0.24806395404,9.66190378969,51.4567256969,3.61855512512,6.2
844664.6972,1694753.0004,4000,1000000,844664.6972,1694753.0004,1190,1.03081,1276.28,1281.01,0.0760595,2.73472,0,34,9,5,0.231653,195.406,4,1,1,0.0301614797872,5.10891283385,1.9441203427,-1.79438237113,1.30739776361,9.66190378969,96.8,3.61855512512,204.6
827664.6972,1670753.0004,4000,1000000,827664.6972,1670753.0004,1191,0.857686,972.323,1190.91,0.440489,1.63419,0,34,4,5,0.234587,202.687,4,1,1,-0.1583287218,4.97404096829,1.94204505228,-0.726824123421,0.556708793227,9.66190378969,12.4,3.61855512512,204.6
850664.6972,1709753.0004,4000,1000000,850664.6972,1709753.0004,1192,0.717954,668.841,799.459,0.944228,0.724058,0,42,7.28512,5,0.276013,202.14,2.5,1,1,-0.354311489757,4.782436888,1.92926540001,-0.0568964453664,-0.298168078298,10.9614813968,56.8996233828,3.61855512512,19.33125
848125.584925084,1720525.25905056,1443.34614078,61470.4587867,848056.626072,1720380.58216,1193,1.23574,1567.19,1070.84,1.47162,0.136041,0.0845757,34,9,5,0.300113,207.814,2,1,1,0.202956739824,5.20831967641,1.93888220043,0.409646149223,-1.26232527362,9.66190378969,96.8,3.61855512512,6.2
811839.113775014,1674900.85760024,3444.28962625,691988.990255,811814.681487,1674722.00792,1194,0.811514,922.24,769.346,0.242459,0.531471,0,34,7,11,0.23518,211.429,3,1,1,-0.217825679521,4.94739200459,1.92789437539,-1.15426806956,-0.541958829082,9.66190378969,51.4567256969,8.5052531824,48.4
863664.6972,1705753.0004,4000,1000000,863664.6972,1705753.0004,1195,1.23574,1420.98,1199.56,0.407469,2.1072,0,41,6.85744,5,0.244711,198.257,2,1,1,0.202956739824,5.16116064624,1.94225438682,-0.787047705555,0.903239506002,10.8062484749,48.8566681249,3.61855512512,6.2
874664.6972,1710753.0004,4000,1000000,874664.6972,1710753.0004,1196,6.17832,13215.2,2632.75,1.43355,1.14306,0,34,6,5,0.191542,196.016,4,1,1,1.29332073177,6.12838088548,1.96102149437,0.380330591075,0.138279653318,9.66190378969,34.8726522961,3.61855512512,204.6
852664.6972,1672753.0004,4000,1000000,852664.6972,1672753.0004,1197,2.61581,3741.73,6443.08,0.509942,1.35232,0,36.7103,4,5,0.243359,185.117,4,1,3,0.798243038541,5.60769231083,1.97508371837,-0.609785676947,0.325785850697,10.1178051553,12.4,3.61855512512,204.6
832664.6972,1683753.0004,4000,1000000,832664.6972,1683753.0004,1198,0.72645,844.039,818.453,0.619304,1.3984,0,41,9,11,0.287476,202.472,3.5,1,1,-0.340911541877,4.90242354127,1.93009099476,-0.446312544999,0.36507923679,10.8062484749,96.8,8.5052531824,104.84375
815664.6972,1681753.0004,4000,1000000,815664.6972,1681753.0004,1199,0.820801,926.045,751.978,0.536369,2.58708,0,38.7373,6.90999,5,0.177465,208.788,3,1,1,-0.205483276505,4.94947190099,1.92706643872,-0.568188700283,1.21688047762,10.4478593939,49.8057561521,3.61855512512,48.4
821664.6972,1684753.0004,4000,1000000,821664.6972,1684753.0004,1200,0.81566,932.434,779.289,0.170882,0.322678,0,24,6,5,0.162896,204.948,3,1,1,-0.212291373613,4.95294323995,1.92835585202,-1.37138465838,-0.863904934022,7.79795897113,34.8726522961,3.61855512512,48.4
857664.6972,1685753.0004,4000,1000000,857664.6972,1685753.0004,1201,4.90325,4843.4,7827.07,0.54211,2.55772,0,34,7,5,0.172063,188.06,4,1,3,1.17643161136,5.71959397064,1.9773936529,-0.559342784543,1.19857464875,9.66190378969,51.4567256969,3.61855512512,204.6
856664.6972,1676753.0004,4000,1000000,856664.6972,1676753.0004,1202,2.51841,2801.59,4527.22,0.95618,0.77819,0,24,7,6.59245,0.200178,186.224,4,1,1,0.772216044099,5.47873939151,1.97027552549,-0.0445092901467,-0.235698419491,7.79795897113,51.4567256969,4.95485052229,204.6
825664.6972,1687753.0004,4000,1000000,825664.6972,1687753.0004,1203,0.838918,978.486,845.911,0.969885,0.698188,0,24,7,5,0.207094,204.661,4,1,1,-0.181959464777,4.97721559274,1.93123496685,-0.0304379576068,-0.32884709631,7.79795897113,51.4567256969,3.61855512512,204.6
815664.6972,1688973.8392,3927.52727513,969695.006081,815650.455016,1688763.81624,1204,0.789152,915.867,648.055,0.316871,0.966497,0,39.9395,6,5,0.168092,204.138,3,1,1,-0.248373410838,4.94388714929,1.92143591348,-0.972075082685,-0.0337884101327,10.6395409571,34.8726522961,3.61855512512,48.4
852664.6972,1681753.0004,4000,1000000,852664.6972,1681753.0004,1205,2.97463,2943.12,3801.94,1.31866,2.34484,0,24,6,7,0.23387,192.499,4,1,1,0.883533084089,5.50096676603,1.96756399418,0.288417736768,1.06257411322,7.79795897113,34.8726522961,5.2913319755,204.6
829664.6972,1712753.0004,4000,1000000,829664.6972,1712753.0004,1206,1.05026,1484.05,1698.75,1.09342,1.45639,0,40.9293,6,5,0.286652,200.692,2,1,2,0.0485598927748,5.18212924631,1.95147503165,0.0905176354509,0.413619707602,10.7952019759,34.8726522961,3.61855512512,6.2
827664.6972,1669014.6158495,3118.70181879,518029.332731,827678.208539,1668993.03035,1207,0.871734,992.085,1241.38,0.59449,0.532855,0,24,6,5,0.260887,201.543,2,1,1,-0.141109516498,4.98414341272,1.94323539466,-0.481513339012,-0.540061680385,7.79795897113,34.8726522961,3.61855512512,6.2
876664.6972,1704753.0004,4000,1000000,876664.6972,1704753.0004,1208,7.55539,16206.3,3286.44,0.30477,1.16278,0,34,7,5,0.167155,193.409,4,1,1,1.38663578959,6.20657402961,1.96511271721,-0.999496946042,0.156645586519,9.66190378969,51.4567256969,3.61855512512,204.6
845664.6972,1695753.0004,4000,1000000,845664.6972,1695753.0004,1209,0.994063,1245.32,1257.02,0.755427,2.65325,0,36.7999,8.71488,5,0.216449,195.505,4,1,1,-0.00596177144457,5.09688696376,1.94358963647,-0.268996533441,1.25775995372,10.132584235,89.2837002884,3.61855512512,204.6
844664.6972,1681753.0004,4000,1000000,844664.6972,1681753.0004,1210,1.72708,1795.3,2660.2,0.536918,2.50332,0,24,4,5,0.194117,196.567,4,1,1,0.490837665333,5.27299245251,1.96122312068,-0.567339989652,1.16437670243,7.79795897113,12.4,3.61855512512,204.6
868664.6972,1708753.0004,4000,1000000,868664.6972,1708753.0004,1211,3.02692,5648,1734.05,0.253572,2.25886,0,34,9,5,0.254725,197.03,4,1,1,0.894761279679,5.78487429155,1.95197148248,-1.12477371343,1.00590093731,9.66190378969,96.8,3.61855512512,204.6
857664.6972,1697753.0004,4000,1000000,857664.6972,1697753.0004,1212,1.2125,721.841,1465.41,0.268224,2.12519,0,34,6,5,0.250455,193.852,4,1,1,0.185446023568,4.82207393154,1.9477543165,-1.08723877239,0.915606296884,9.66190378969,34.8726522961,3.61855512512,204.6
873664.6972,1703753.0004,4000,1000000,873664.6972,1703753.0004,1213,5.67158,11552.9,2980.02,1.37919,0.748906,0,36.404,6,5,0.23944,193.83,2,1,1,1.25129920363,6.07598284721,1.96336295779,0.337511034142,-0.269212876926,10.0671453673,34.8726522961,3.61855512512,6.2
836664.6972,1705753.0004,4000,1000000,836664.6972,1705753.0004,1214,0.743684,1097.19,871.78,0.502208,2.12818,0,34,6,5,0.187984,202.405,4,1,2,-0.314392306626,5.03439901817,1.93226290963,-0.622243977958,0.917656612426,9.66190378969,34.8726522961,3.61855512512,204.6
862664.6972,1703753.0004,4000,1000000,862664.6972,1703753.0004,1215,1.18971,1275.52,1182.12,0.462013,0.414947,0,24,7,5,0.211509,197.538,2,1,1,0.167811976458,5.10862147993,1.94182997988,-0.689250809002,-0.711672397057,7.79795897113,51.4567256969,3.61855512512,6.2
832664.6972,1701753.0004,4000,1000000,832664.6972,1701753.0004,1216,1.23694,1789.75,1154.82,0.980256,2.34486,0,34,6,5,0.147471,199.09,2,1,2,0.203848436492,5.27152864,1.94114642383,-0.0198819647806,1.06258719184,9.66190378969,34.8726522961,3.61855512512,6.2
878770.814725014,1712800.90250024,3992.49287374,857388.396464,878728.794232,1712719.47075,1217,6.18003,13535.1,2576.16,0.536484,1.68241,0,34,6.08412,5,0.184284,195.402,4,1,1,1.29345429217,6.1376301848,1.96059570273,-0.568010890699,0.594154969739,9.66190378969,36.1219857945,3.61855512512,204.6
882664.6972,1719668.06175,3739.56710068,868488.243429,882656.484322,1719687.59928,1218,4.5861,9829.37,2091.93,0.408487,0.334251,0,41,7.94516,5,0.230035,201.602,2,1,1,1.14055201068,6.01207087592,1.95627232075,-0.785140941498,-0.843711131981,10.8062484749,70.773217295,3.61855512512,6.2
861664.6972,1679508.87225,3901.64900935,959634.385761,861645.650343,1679740.22226,1219,3.1618,3219.64,5171.19,0.676442,0.685221,0,34,4.01276,5,0.22641,186.98,4,1.30953,1,0.922511304565,5.54118688356,1.97218783798,-0.368857461179,-0.344438444023,9.66190378969,12.5023256612,3.61855512512,204.6
846872.692475147,1719405.12795071,2098.33048974,203663.811162,846892.636722,1719420.69186,1220,1.30028,1617.57,1111.7,1.37449,0.433821,0.109691,24,6.36227,5,0.43754,207.6,2,1,1,0.249260364182,5.22345698563,1.94001589237,0.333753744831,-0.682698223324,7.79795897113,40.4404209327,3.61855512512,6.2
864664.6972,1710753.0004,4000,1000000,864664.6972,1710753.0004,1221,1.34207,1633.53,1242.36,0.37624,0.800425,0,24,9,5,0.296982,200.192,4,1,1,0.277560519775,5.22814445899,1.94325778719,-0.847235415187,-0.210670524427,7.79795897113,96.8,3.61855512512,204.6
867664.6972,1701753.0004,4000,1000000,867664.6972,1701753.0004,1222,3.18874,5296.21,2615.03,0.595766,2.28789,0,34,6,5,0.237618,191.276,4,1,1,0.927855850102,5.75767945113,1.96088965423,-0.479678368749,1.02515451336,9.66190378969,34.8726522961,3.61855512512,204.6
829664.6972,1702999.3054,3721.71594668,834483.771918,829722.776722,1702816.68356,1223,1.08485,1552.99,1126.63,1.29061,0.574481,0,24,6,5,0.269764,194.988,2,1,2,0.0801294245276,5.20395626959,1.94041467137,0.265131381857,-0.484109488865,7.79795897113,34.8726522961,3.61855512512,6.2
862664.6972,1709753.0004,4000,1000000,862664.6972,1709753.0004,1224,1.39582,1716.19,1273.33,1.22696,1.52055,0,24,8.55908,5,0.258336,200.092,4,1,1,0.312196870366,5.2516418923,1.94395207775,0.21094533328,0.466211679957,7.79795897113,85.3289927625,3.61855512512,204.6
815664.6972,1673753.0004,4000,1000000,815664.6972,1673753.0004,1225,0.806338,918.879,771.831,0.900755,0.830788,0,24,6,5,0.18163,213.9,3,1,1,-0.224790743062,4.94554695904,1.92801054452,-0.102900259407,-0.177048529094,7.79795897113,34.8726522961,3.61855512512,48.4
836225.533349823,1720431.86710076,1297.02855469,51157.9178583,836289.561169,1720344.62183,1226,1.99329,2314.13,1448.94,0.491073,0.358123,0.38898,41,6,5,0.207014,207.397,2,1,2,0.602805669935,5.39148264891,1.94745821736,-0.640418828742,-0.803132414281,10.8062484749,34.8726522961,3.61855512512,6.2
827664.6972,1677753.0004,4000,1000000,827664.6972,1677753.0004,1227,0.724288,775.965,758.712,1.36439,0.498967,0,24,9,5,0.298577,203.795,2,1,1,-0.344300619586,4.85937664233,1.92739082098,0.325648936701,-0.587248087028,7.79795897113,96.8,3.61855512512,6.2
829664.6972,1672753.0004,4000,1000000,829664.6972,1672753.0004,1228,0.853799,965.719,1210.13,1.0838,3.43943,0,24,4,7,0.226912,201.531,4,1,1,-0.163163039714,4.97061453125,1.94250713104,0.0814526040525,1.7091400612,7.79795897113,12.4,5.2913319755,204.6
868664.6972,1711753.0004,4000,1000000,868664.6972,1711753.0004,1230,2.82304,5191.51,1656.04,0.756651,1.40192,0,24,6,5,0.289424,200.842,4,1,1,0.849356844352,5.74920038599,1.95085327542,-0.267507878884,0.368054020478,7.79795897113,34.8726522961,3.61855512512,204.6
827664.6972,1690753.0004,4000,1000000,827664.6972,1690753.0004,1231,0.883106,1048.71,894.588,0.746142,1.09631,0,34,9,5,0.201405,204.375,4,1,1,-0.127452514321,5.01190793434,1.9331319808,-0.280344635428,0.0940964824889,9.66190378969,96.8,3.61855512512,204.6
879664.6972,1704753.0004,4000,1000000,879664.6972,1704753.0004,1232,8.19404,17890.7,3288.89,0.741023,1.0014,0,34,6,5,0.15035,192.602,4,1,1,1.42219356929,6.24389894105,1.9651257137,-0.28664343678,0.00139950424345,9.66190378969,34.8726522961,3.61855512512,204.6
836664.6972,1679753.0004,4000,1000000,836664.6972,1679753.0004,1233,1.06251,1205.69,1469.87,0.407667,2.34674,0,24,7,11,0.206878,198.997,4,1,1,0.0599046574754,5.08100437582,1.94783364009,-0.78667656392,1.06381462063,7.79795897113,51.4567256969,8.5052531824,204.6
881664.6972,1705959.32155,3746.49681331,901498.999718,881626.994818,1705792.18818,1234,6.03656,13090.3,2529.89,0.535424,0.622191,0,38.9688,6.30984,5,0.142475,192.382,4,1,1,1.28206475521,6.12470256687,1.96023699611,-0.569651179717,-0.422418291301,10.4849989333,39.604227956,3.61855512512,204.6
868664.6972,1701753.0004,4000,1000000,868664.6972,1701753.0004,1235,3.47411,6025.44,2692.83,1.31081,2.17937,0,24.0606,6,5,0.206289,191.039,2,1,1,0.98084324827,5.81205351189,1.96145877441,0.281936073191,0.952537841554,7.8103211529,34.8726522961,3.61855512512,6.2
817664.6972,1691414.52590051,2975.41513052,419734.145652,817716.232767,1691470.30428,1236,0.828211,937.057,777.391,0.450859,0.118637,0,24,6,5,0.208727,198.579,3,1,1,-0.195774798216,4.95543875882,1.92826844528,-0.708565039732,-1.31112554698,7.79795897113,34.8726522961,3.61855512512,48.4
832664.6972,1691753.0004,4000,1000000,832664.6972,1691753.0004,1237,0.630919,669.482,737.749,0.512019,1.42775,0,34,6,5,0.2598,203.519,4,1,1,-0.505734192342,4.78293665557,1.92636646103,-0.606462523686,0.389769856214,9.66190378969,34.8726522961,3.61855512512,204.6
822664.6972,1679753.0004,4000,1000000,822664.6972,1679753.0004,1238,0.799495,914.183,778.226,0.576568,2.74568,0,41,7,5,0.228225,205.899,4,1,1,-0.23409569974,4.94295653141,1.92830693892,-0.507582219409,1.31401876504,10.8062484749,51.4567256969,3.61855512512,204.6
859664.6972,1704753.0004,4000,1000000,859664.6972,1704753.0004,1239,1.18231,1302.16,1181.47,1.14803,2.36002,0,34,6,5,0.170077,198.434,4,1,1,0.161984070992,5.11872175967,1.94181398001,0.140945906335,1.0724712674,9.66190378969,34.8726522961,3.61855512512,204.6
838664.6972,1676753.0004,4000,1000000,838664.6972,1676753.0004,1240,1.1731,1311.88,1820.48,0.162931,0.919202,0,24,4.09001,5,0.281879,197.007,4,1,1,0.154659000988,5.12235050762,1.95312545751,-1.39922917631,-0.0824995126936,7.79795897113,13.132279525,3.61855512512,204.6
868664.6972,1696753.0004,4000,1000000,868664.6972,1696753.0004,1241,3.26389,4922.27,3177.06,0.151058,2.5671,0,24,4,7,0.306673,189.133,4,1,1,0.942436355291,5.72650247669,1.96451724902,-1.44263662876,1.20443445748,7.79795897113,12.4,5.2913319755,204.6
837664.6972,1708753.0004,4000,1000000,837664.6972,1708753.0004,1242,1.09419,1477.28,1036.83,0.71476,0.419523,0,24,6,5,0.201367,203.635,2,1,2,0.0884131231833,5.17992587195,1.93788789791,-0.319447352823,-0.704588095288,7.79795897113,34.8726522961,3.61855512512,6.2
